snake,15916,192,-72,-1573,6259,-5939,-632,17252,15896,-4061,12794,-2237,940,16608,-1040,-1801,-3713,-2598,3718974836
snake,13608,-3520,-3812,822,14140,-4193,1584,5348,14296,-10834,11164,2386,-540,19396,-2176,-2724,-4366,-4252,3683356814
snake,10848,-880,-4312,1387,22692,-2989,284,-7064,15660,-5333,10514,2835,-1804,20024,-1268,-3332,-5576,-5894,2059658961
snake,6076,-416,-1456,-1443,29285,405,960,-6584,16464,3626,9453,1301,-1716,16500,2048,-2830,-8270,-7230,1951603139
snake,628,-6664,616,3190,32692,3491,2656,-344,15176,7997,7961,1039,-1152,12964,2636,-3081,-11030,-7549,926472492
snake,-5628,-11056,628,15480,32767,5698,3484,2948,14092,7595,8211,1669,-1256,11828,396,-4062,-10796,-7131,46876356
snake,-1536,6248,-900,26286,32767,10426,2668,2168,15016,6198,8411,1641,-2452,12028,-100,-3357,-7879,-6090,1243736993
snake,-2608,13516,3104,24976,32767,18619,3920,2312,15056,3564,8883,1227,-2256,12580,-412,-2035,-5745,-4816,2699534483
snake,-10092,4716,11276,26273,32767,25889,4508,3212,15068,441,10231,658,196,13748,-552,-1226,-4884,-3274,1173006861
snake,-15528,-2780,20380,32767,25388,30547,2236,2644,15772,-1514,10946,1490,2168,12944,-660,-1159,-4277,-1392,634892015
snake,-15708,-1128,20620,32767,13655,32767,-448,-604,18384,-1836,11113,2295,3528,12100,-288,-1081,-3765,257,2778511395
snake,-9704,6596,8676,32767,7934,32767,-2820,-5156,22308,3367,9741,2594,4796,10596,-1668,-5,-1644,1848,477994617
snake,604,-2544,-1068,22216,8891,32231,-3020,-2464,24304,9962,8168,2156,4572,10696,-3860,413,1096,3268,4103673619
snake,4236,-7848,2400,13945,14119,21478,-468,4168,22176,8983,6330,1639,6848,10756,-6248,277,5398,3985,4271091060
snake,-1120,-2568,11104,4100,15523,9962,544,5368,20464,3354,6187,646,6512,11452,-1312,923,9597,3359,1775511184
snake,-152,3572,13288,-12644,11566,2651,-2240,2804,21536,-1541,5694,812,2060,14756,6376,2847,8649,3146,1141006822
snake,-3304,-4556,22688,-22677,5284,-5920,-5056,-1900,23516,-1766,4598,1398,268,18560,7176,7313,5175,4865,3331020272
snake,-6164,-1816,27492,-28111,-5015,-13180,-1556,-440,21432,1871,2762,2065,3248,20252,-3052,7446,8139,5807,3913994187
snake,-3388,-3380,19528,-29741,-14389,-17163,3564,4272,18276,2209,3542,2272,1736,17212,-2340,5360,11028,4800,3302171571
snake,-2184,-1480,11948,-26857,-16989,-20555,1588,3012,21152,-253,3771,1689,-280,18040,-2904,4961,12840,3601,3534677282
snake,-3704,3084,9692,-28205,-18942,-20550,-560,184,23564,-811,2490,993,-3136,18964,-1676,4082,12247,2866,189090499
snake,-4436,76,16372,-21209,-19990,-17348,-72,1792,23232,388,1265,898,-3408,17604,-1248,3289,11002,2669,3894622980
snake,-4740,2856,18020,-11783,-19399,-11913,-400,2476,21104,3609,894,1082,-4376,16184,-1104,2324,7918,2655,648296905
snake,-4072,2504,15552,-11525,-18840,-8149,-1024,4400,20896,5657,156,1208,-5408,15136,-1748,1080,4317,3137,2171661839
snake,-3124,1176,16472,-14422,-17980,-5810,92,4612,19320,4278,-756,1691,-5532,15388,-1156,413,1012,3914,1125486373
snake,-824,1064,18632,-16076,-17961,-4384,304,4636,19500,1257,-1732,2407,-2644,14344,-2060,-253,-756,4111,4172956428
snake,1076,-980,19888,-14497,-16368,-2315,-1468,3560,20844,-780,-2724,3050,-360,14636,-2484,-475,-1708,3609,2571048984
snake,3644,-1188,19516,-12457,-15221,-500,-596,1652,21496,83,-4053,3419,1524,15320,-1944,-259,-2655,2799,1673763859
snake,6484,96,16232,-14189,-13544,537,892,1624,20044,3191,-5208,3446,3476,15780,-1032,197,-3551,1787,4124693908
snake,13364,-1212,11448,-13952,-9669,894,2044,3592,17316,4544,-5070,3414,2876,15796,-1044,577,-3898,792,517595299
snake,17232,-3872,10864,-11736,-5287,1475,1328,3424,18244,1967,-4043,3367,1752,16388,-2304,375,-3456,388,1899638051
snake,17852,-4288,12572,-10385,-86,1025,1312,1412,20404,-964,-4200,3061,812,15544,-1732,108,-2892,637,713237178
snake,16984,-4796,15128,-8523,4111,87,1872,796,20632,-1325,-5089,2682,1764,14408,-1640,-241,-2638,832,1586209490
snake,14120,-5944,18388,-5232,6733,-548,2028,1428,18844,1741,-6019,2627,3224,13616,-1212,-110,-2233,530,863491860
snake,13028,-6604,20008,-1784,7075,-910,1928,1440,14812,5988,-5985,3178,3000,13944,-1036,377,-1651,76,1962563470
snake,12364,-9404,18620,4785,7183,-1036,-288,2784,16984,7415,-6865,3212,2024,14316,-1636,483,-1290,-26,2968295273
snake,9860,-6360,17344,7681,6971,-1004,-2068,4500,18088,4156,-8542,3074,1740,14896,-1652,260,-1079,156,2259132250
snake,5692,-5400,19464,5439,5209,-834,-2552,4564,17716,1929,-10892,3431,1556,15656,-1564,49,-920,530,3397339500
snake,3212,-5880,22120,3040,2904,-1126,-2568,4756,16724,2115,-12906,4526,2432,15776,-1056,-53,-627,514,2820612694
snake,4116,-6880,19180,1416,1590,-1212,-3168,5664,17952,1753,-17216,5583,2860,16164,-1860,-389,-477,244,131547087
snake,4724,-7288,15584,1016,1236,-1334,-2540,5860,19200,-1908,-21068,6109,2624,15624,-1568,-558,-700,6,3915651934
snake,4052,-6036,16584,1751,614,-1173,-548,5836,24112,-4380,-24879,6325,2220,15436,-1292,-609,-861,-129,1049509029
snake,3484,-3604,18040,-376,-487,-684,1336,4408,22496,-4005,-28955,6218,2548,14780,-216,-241,-1050,-420,1448470397
snake,2988,-5220,17880,-3799,-1473,-653,4248,3600,24328,-3165,-32768,6037,2932,14608,-1180,71,-1005,-897,866280181
snake,2964,-6168,15756,-7386,-1930,-1074,8312,3200,28176,-2133,-32768,5527,3008,14352,-1736,-67,-610,-1460,2107221617
snake,3676,-7676,12780,-8280,-1326,-1632,13724,1544,29400,-22,-32768,4126,1832,14452,-1288,-221,-305,-1910,157347024
snake,4572,-5812,13664,-6295,-706,-1984,16792,4012,25980,-1504,-32768,3201,1776,14828,-1372,-256,-150,-2400,2478245670
snake,4284,-5224,15828,-3400,-885,-1763,20968,-20,22704,-2091,-32768,2634,1680,15328,-2128,-198,181,-2634,1024942144
snake,3344,-6252,17660,-1353,-1388,-1293,23596,720,17280,-5875,-32768,2657,2380,15684,-3048,-141,663,-3009,639793372
snake,3456,-5944,18376,-857,-1615,-1526,25832,2692,9468,-7815,-32768,2753,2360,15536,-2212,37,1186,-3338,1822974031
snake,5792,-5408,17632,-1740,-1980,-1854,24752,1368,3180,-7742,-30866,2730,1288,15588,-2136,158,1831,-3466,1956665318
snake,8636,-5208,18452,-2345,-2576,-2287,24388,-396,-2908,-3977,-21590,2104,1036,15720,-2184,218,2576,-3361,3828461414
snake,8680,-5272,21288,-2859,-3464,-2916,23308,-2828,-6604,-482,-10848,-129,636,15644,-2388,-169,3003,-2867,4101420001
snake,8764,-3548,25256,-3780,-4890,-3588,23484,-4076,-8976,5173,-19,-2100,292,15872,-2148,-297,2992,-2109,3801960160
snake,11664,-2508,28004,-2805,-6911,-2723,21568,-4764,-3804,7785,8654,-2502,448,16344,-1824,-29,3202,-1522,3784724634
snake,16080,-4264,26524,-135,-8816,-1423,17400,308,-6504,-4092,13584,-8387,-168,16632,-1864,-85,2782,-953,1176177487
snake,19980,-5936,23508,-413,-9366,-1056,8388,5712,-14028,-19594,18003,-9375,248,17056,-1880,-427,2474,-467,1154105720
snake,21884,-6832,22644,-352,-9126,-1414,7888,1952,-13280,-21903,19148,-6758,-412,16972,-1336,-393,2041,89,3483598528
snake,21100,-6780,21892,2744,-7853,-2731,6804,2976,-14956,-17160,23591,-3900,-420,16008,-1632,-615,1950,266,4169168496
snake,19504,-7308,17464,7543,-4864,-5243,1720,7244,-14088,-18174,28678,1614,-1360,16388,-1844,-1266,1556,298,3525852352
snake,20368,-7292,15628,11045,-1914,-8516,-1128,4404,-12096,-18603,32767,4787,-1476,17384,-1308,-2021,812,626,3850920861
snake,20708,-2696,12884,5977,1215,-9186,-5592,-2464,-5144,-14397,32767,5132,-1212,17832,-1020,-2493,-388,729,1388603560
snake,17976,-264,8660,-5151,5060,-7073,-9764,-7348,936,-5569,32767,4310,-1556,16840,-1428,-2715,-1774,267,3179812885
snake,15304,-4336,6352,-9708,10177,-6424,-10052,-7240,6180,1571,32767,1664,-2520,17940,-1124,-3191,-3523,-729,3208291400
snake,13156,-6488,5680,-8249,14933,-5521,-13172,-6816,9044,8137,32767,-2200,-2072,18816,1096,-3903,-6463,-1943,877999954
snake,11628,-7264,8612,-2536,18757,-3130,-12768,-3228,13684,14466,28094,-6601,-856,17344,3400,-4585,-8937,-3088,3872002469
snake,5932,-7624,10536,2452,21268,-234,-8372,6048,14488,15907,21287,-9060,-532,14736,3740,-4085,-10974,-4241,865673786
snake,1304,-8652,11008,11823,22363,3189,-3208,13152,13704,8795,18422,-7863,40,13584,684,-4055,-10380,-5084,1400527898
snake,1908,-5388,14156,20352,22135,6295,-1952,11624,13568,885,17432,-4335,1180,11756,1364,-4101,-9154,-5223,3121966491
snake,-1200,-6220,14104,28452,20116,9400,-3000,2796,14036,-1327,15770,-1680,68,11076,2420,-3036,-8878,-4478,535706629
snake,-4588,-5920,13292,32767,16063,11202,-1100,-2640,14760,3471,14474,-1723,1280,10456,1280,-1523,-8690,-4215,1545056854
snake,-6280,-3492,11920,32767,11024,11747,1612,4388,14188,5435,14066,-1488,2664,11364,-1348,-80,-6302,-4147,1818113466
snake,-2616,9688,8748,32767,6975,14367,884,6796,15956,1356,14723,-113,2208,12044,-1756,855,-4087,-3449,1647834564
snake,640,15672,5212,21524,5909,19742,-1352,2800,20008,-514,14396,751,2228,12168,-2316,1119,-2250,-2280,3063662045
snake,-4300,8944,5720,7356,5171,23974,-2544,372,21628,490,12533,411,3272,12736,-3428,912,-477,-741,512405084
snake,-8464,1732,8392,-2706,2573,24770,296,6284,20264,-994,11626,241,4220,12128,-2624,516,1205,635,107469637
snake,-9772,-628,8224,-15496,-3725,22874,12,6244,21816,-5996,11986,1792,4200,11568,-1764,1426,4120,789,3221641130
snake,-1500,-7404,2532,-28532,-8465,14430,-3988,-92,24760,-7680,10684,2723,3636,11400,-1152,2626,6769,493,921846249
snake,6104,-9680,2864,-32768,-9510,5522,-4080,-3040,26100,-5647,7667,2719,2012,12832,-1904,2604,7391,502,3004624240
snake,3408,-7352,5196,-32768,-10496,-2632,-2216,-3608,23560,-1432,6048,2387,-372,14564,-1604,1486,7022,1145,699430043
snake,-512,-9472,8704,-32768,-13045,-9090,-1328,-2408,21824,2956,5565,2219,-1392,18124,1420,1558,6154,2496,2158901016
snake,-5912,-14296,11928,-32768,-16100,-14038,-2352,-940,22848,5492,5091,1980,-1136,19740,4524,4119,6518,3999,2169370404
snake,-8716,-20424,19212,-10616,-20253,-15536,-2452,896,24632,4362,3735,993,-1628,20560,616,5652,8568,4622,3153376123
snake,-1132,-2736,14116,12906,-18891,-12387,-1204,-200,24344,4168,2458,192,-2728,20448,-1932,4905,8854,4404,3627268869
snake,3392,8156,8792,7855,-16927,-9071,404,-268,22692,6620,2536,-198,-4768,18872,-952,3564,6687,4302,1557925782
snake,6264,9248,11052,-3350,-16056,-5521,2080,4860,20580,5046,2087,10,-2960,16356,-276,2022,3773,4106,20169309
snake,9528,-920,15604,-2922,-12279,-2445,-1436,6996,20232,-1493,2175,1314,-220,13600,-964,974,2694,3501,4214592509
snake,8140,-4828,14648,2032,-9565,-2016,-4768,5676,20376,-5608,829,2344,-1052,13924,-1432,199,177,2740,48537129
snake,9872,-5736,11248,3728,-3923,-1868,-4524,2724,20212,-6394,-1367,3363,72,15236,-1520,642,-569,2259,417587097
snake,12164,-2976,9900,1521,1475,-1466,-2340,104,20236,-3713,-2708,3521,1096,15624,-3584,1143,-269,1314,4181943276
