mermaid,5816,-8184,28,-15778,32767,14247,-18912,-1832,7404,387,-32768,-12354,2168,13040,-204,309,1760,2826,2683960447
mermaid,2884,-9748,4704,-9731,32767,15849,-16732,236,4492,1033,-32768,-12126,2244,12320,704,599,1850,2672,2896154968
mermaid,624,-9664,8864,-4004,32767,16567,-15744,-824,2664,1578,-32768,-12836,2392,12696,44,865,2108,2497,3901972933
mermaid,-1224,-9428,13800,-3117,32767,16870,-14112,-1668,1684,3450,-32768,-12067,2368,13352,-824,595,2167,2230,2087464370
mermaid,-3252,-9812,17640,-1586,32767,17329,-10380,-3556,-2184,9949,-32768,-9454,2968,13248,-372,79,2158,1692,1183582362
mermaid,-5980,-10932,18260,1132,32767,18215,-9832,-5396,-1632,21642,-32768,-5618,2424,13460,668,-67,2073,1002,4227051335
mermaid,-7912,-10336,19892,3248,32767,17723,-8300,-3784,-5196,28733,-32768,-378,1920,14096,940,60,1321,520,4040754443
mermaid,-11980,-9408,22708,6374,32767,17095,-6360,-348,-6944,28747,-32768,4666,1312,14180,1112,68,646,224,4176649364
mermaid,-13464,-7652,25292,12856,32767,16011,-5252,1340,-8064,24290,-32768,6400,1440,14552,840,144,92,-28,3270244452
mermaid,-16828,-5872,27512,16542,32767,13054,-5768,3844,-7856,18909,-32768,5660,2652,14960,328,-198,-670,-436,1341682754
mermaid,-18848,-4592,28200,20124,32767,10218,-5372,2804,-10788,15199,-32768,2327,2756,15476,848,-292,-986,-880,3232815116
mermaid,-21700,-12,29488,22139,32767,7538,4412,-584,-16144,18067,-32768,143,1872,15708,1208,-146,-870,-1079,2795920020
mermaid,-25160,-920,32767,25607,32767,9401,6100,-4168,-16032,21761,-30486,-1830,1012,15336,1604,-177,-1232,-1112,3162844776
mermaid,-25772,4160,32767,28565,32767,11195,6160,820,-16816,14104,-24843,-5739,992,14844,1208,-50,-1699,-1028,4227161702
mermaid,-27440,8884,32767,24612,25293,11562,7936,-1004,-15912,8591,-17817,-8577,1312,14748,832,-7,-2603,-1047,4169479592
mermaid,-26092,13596,32767,12874,16848,11070,7864,-1004,-15696,7759,-9307,-9025,1920,14648,660,-7,-3212,-1066,3699798534
mermaid,-26624,12372,32080,-2073,10777,12501,8724,-116,-14284,6107,-1054,-9808,2932,14344,928,157,-3073,-1208,1721599948
mermaid,-27876,6704,31336,-10435,4610,13781,8452,-312,-12836,5825,7567,-9705,3540,14032,524,303,-2407,-1315,1939213501
mermaid,-29520,1944,32284,-7927,-3776,15371,8468,984,-11336,6154,15940,-9389,3872,14016,172,272,-1626,-1252,167896492
mermaid,-29996,716,31016,-4217,-11447,15508,7728,3492,-9264,4638,22667,-9489,4076,13872,-128,381,-659,-1217,3295861288
mermaid,-30524,-1196,28932,-1873,-18599,14520,7392,4316,-6484,4203,29181,-10205,3208,13976,88,466,357,-1058,3725517314
mermaid,-29924,-856,26100,-2214,-24653,12717,5644,5772,-2996,3013,32767,-11815,1644,14332,-84,537,931,-828,2394902497
mermaid,-28000,392,22996,-5680,-28645,11239,5812,7700,956,1601,32767,-13723,868,14548,-312,454,986,-610,183969368
mermaid,-27280,-228,20476,-11283,-31791,8894,3516,9112,6236,-347,32767,-15000,616,13968,-404,292,244,-764,948293150
mermaid,-27368,-3012,16492,-15333,-32768,6298,2872,10528,11144,-3344,32767,-15997,244,13968,-1224,-6,-894,-1001,1236188881
mermaid,-25428,-5664,13816,-16921,-32768,4064,4,9844,15848,-6383,32767,-16653,604,13808,-1088,-187,-1684,-1382,2447981386
mermaid,-24612,-8024,12820,-17304,-32768,2565,-5572,8900,19624,-6820,32767,-14895,476,13684,-960,-465,-2820,-1536,983319241
mermaid,-23708,-7884,10528,-15341,-32768,747,-9392,5888,21216,-1402,32767,-10980,856,13880,-988,-582,-3003,-1691,1812149915
mermaid,-20424,-8884,4100,-13163,-32768,-774,-17540,4492,21152,-764,32767,-7341,1360,14820,-1468,-575,-3510,-1668,2064200278
mermaid,-19796,-7152,800,-12535,-32768,-2463,-26116,10960,24680,-17946,32767,-4821,2376,15544,-1744,-746,-2802,-1433,2008572054
mermaid,-17944,-6700,-1112,-12113,-32768,-3615,-26620,6772,30348,-30791,32767,615,3200,17052,-1828,-849,-1642,-952,1498855962
mermaid,-15920,-5452,-3032,-12694,-32768,-5337,-25696,-2816,31764,-25413,32767,2844,4100,18636,-536,-513,-1,-521,2352527045
mermaid,-11152,-6664,-6816,-10911,-32768,-5782,-28224,1136,32767,-20033,32767,-2714,3812,19716,-184,-178,1394,42,2486762563
mermaid,-10648,-4680,-2332,-7324,-32768,-6203,-28476,324,32767,-22663,30076,-4995,2876,20396,464,151,2250,549,1461425525
mermaid,-7232,-3416,-4048,-10259,-32768,-8252,-28724,-2268,32580,-16921,21691,-5836,1784,20980,8,287,2521,1000,3801553532
mermaid,-4272,-1668,-3236,-12562,-32768,-9395,-28092,-2368,30716,-14138,15603,-5595,852,20820,692,397,2563,1443,886229336
mermaid,-4348,96,-7160,-15376,-32768,-10217,-28692,-3336,31020,-13344,11026,-5048,908,19536,844,752,2436,1523,595975785
mermaid,172,980,-9632,-15768,-32768,-11544,-29288,-5756,32272,-13501,5900,-4222,1168,18072,188,899,2350,1383,1741115585
mermaid,3992,-780,-10800,-15943,-32768,-12913,-28604,-7288,32767,-13108,124,-3431,1260,16776,-64,916,1931,1178,1168686802
mermaid,5236,-3564,-3116,-16679,-32768,-13111,-28436,-8388,31580,-9731,-5801,-2898,1548,15712,60,913,1444,953,150677781
mermaid,4004,-6072,-4344,-15164,-30947,-12028,-27532,-7544,28700,-7544,-12150,-4541,1448,14908,112,955,1246,900,806975487
mermaid,6408,-5556,-5676,-5761,-17537,-9966,-26908,-5988,25396,-6797,-17904,-6478,1540,14436,-96,1040,1266,962,2790207870
mermaid,8624,-1192,-5876,-544,-2824,-7168,-25856,-5096,22084,-7456,-22750,-8282,1280,14120,-648,1158,1536,1034,502478522
mermaid,8412,236,-7052,-4740,8069,-3999,-24040,-4292,19448,-8084,-27152,-9437,1932,13808,-908,1157,1489,970,401174663
mermaid,8296,-484,-6172,-11159,15870,-1113,-21380,-4500,14992,-7389,-29975,-10197,1624,13324,-936,1043,1310,825,3598206609
mermaid,7656,-2940,-3192,-14114,23062,1757,-18852,-3908,12020,-4637,-32321,-10009,1508,13572,-848,760,1432,749,508772796
mermaid,6312,-4004,-68,-9686,26886,4945,-16644,-3452,8952,-1203,-32768,-9067,1520,13508,64,789,1854,804,600522991
mermaid,6608,-1796,280,-5685,28248,7442,-16756,-2768,7996,1528,-32768,-8179,848,14176,-724,770,2040,1034,38920666
mermaid,6352,-980,548,-6750,29450,9219,-15424,-2716,5440,4206,-32768,-8220,920,14224,-1500,338,2313,1295,2437927792
mermaid,5076,-2820,2764,-8118,31403,10626,-14440,-2648,3848,7766,-32768,-7119,1272,14196,-376,102,1917,1248,2921473997
mermaid,2896,-5344,6592,-5869,32767,12025,-11416,-1808,1524,11803,-32768,-5430,1960,14336,16,88,1850,1131,3270301930
mermaid,-64,-4464,9448,-2698,32767,13301,-8976,-1316,-456,14848,-32768,-3020,1588,14244,4,23,1174,800,730785764
mermaid,-536,-7600,11152,-15,32767,14406,-6912,-1676,-1036,16880,-32768,345,1480,14208,-300,-222,726,486,3756714483
mermaid,-3276,-7780,13436,-1870,32767,14772,-5312,-1764,-2280,18500,-32768,3230,2172,14508,-632,-456,611,154,233555473
mermaid,-6116,-7872,15748,66,32767,14712,-3948,-356,-3988,18716,-32768,5047,1780,14480,676,-605,-14,-153,967187941
mermaid,-8568,-9700,18656,4415,32767,15037,-3156,1328,-5168,16504,-32768,5354,2460,14512,1000,-335,-210,-366,1348892962
mermaid,-12116,-7008,19004,7248,32767,14171,-480,2824,-6492,12102,-32768,4254,1360,14760,540,-133,-1133,-603,4014617369
mermaid,-13972,-8944,19876,13082,32767,13972,1392,1036,-2720,10887,-31693,2140,1604,15188,192,-105,-1294,-835,3001391094
mermaid,-17944,-5420,22272,17445,32767,12711,1016,768,-6536,10119,-28773,499,1652,15504,140,-171,-1710,-1028,2914369282
mermaid,-19652,-4904,26140,25567,32767,12270,4604,-840,-6592,12692,-25983,860,1104,15684,408,-237,-2009,-1112,2761163780
mermaid,-21092,-3204,26708,32767,32767,12372,4500,-128,-6828,13682,-20305,1083,932,15392,92,-348,-2394,-1090,1104793926
mermaid,-22744,-676,25876,32767,32767,12891,5032,900,-6792,13086,-14470,880,1040,15128,-116,-470,-2488,-1114,2770503270
mermaid,-23652,7704,31540,32767,32767,13035,5240,1364,-5572,11272,-8891,224,940,15444,-456,-624,-2905,-1145,582966516
mermaid,-21608,14784,32767,31755,29934,13658,5716,2196,-5372,8777,-4131,-1442,1472,15312,-620,-835,-3227,-1198,3149970794
mermaid,-22568,13920,31740,20020,24396,12848,7488,1920,-6140,6183,-236,-3458,2072,15140,-76,-1063,-3518,-1173,36600255
mermaid,-23760,11840,32296,11924,16598,11698,9116,1632,-6220,4532,3019,-5079,2316,14916,636,-1057,-3390,-1112,575882014
mermaid,-24080,11304,29944,5860,10334,10143,10740,1196,-5568,4072,7033,-6337,2960,14284,416,-1040,-3050,-925,2377299600
mermaid,-23584,10548,27948,665,4400,7887,10460,1056,-4064,3928,12487,-7793,3104,13776,944,-765,-2503,-1001,2366635898
mermaid,-23132,10592,27512,-7510,323,5530,9952,2000,-2256,3306,19312,-9485,2836,13616,616,-477,-2303,-1061,472879087
mermaid,-24140,10892,28568,-18674,-3834,3836,9704,2860,180,2538,26544,-11168,2888,13620,624,-371,-2024,-1130,984022850
mermaid,-25832,5232,25340,-23050,-9140,2479,8944,4120,2944,1234,32767,-12702,2884,13572,-204,-228,-1673,-1232,2367045617
mermaid,-26840,-140,23008,-21577,-14958,1947,6452,5720,7064,-522,32767,-14439,2352,13588,-256,-157,-966,-1289,103775536
mermaid,-27468,-3364,21136,-16168,-20644,2308,3444,6608,11704,-2583,32767,-15319,1896,13656,-80,-74,-367,-1235,2359268148
mermaid,-26112,-3120,19304,-12420,-25232,1945,1924,5964,15352,-2274,32767,-15537,2444,13808,-796,-226,-120,-1262,402602676
mermaid,-24544,-1528,18004,-11612,-28615,1511,-952,6288,18580,137,32767,-15648,1212,13984,-904,-588,170,-1238,2558210058
mermaid,-22888,-1956,14344,-13116,-31082,338,-5404,6632,21052,1785,32767,-15455,448,14628,-332,-996,109,-1006,134392386
mermaid,-23812,-2000,11792,-16425,-32768,-2285,-9544,7752,21832,-527,32767,-14584,-196,14516,-316,-1049,-255,-634,904579195
mermaid,-23420,-3256,8184,-19852,-32768,-5340,-13152,6008,23252,-3034,32767,-12759,-552,14852,-360,-817,-1037,-100,2653104162
mermaid,-22036,-6416,5344,-22266,-32768,-8664,-16560,3792,27176,-3668,32767,-10952,992,15260,-480,-328,-1144,-152,729655031
mermaid,-21932,-8444,5500,-21582,-32768,-10645,-19800,5692,26876,-8778,32767,-9528,2368,16296,-888,-101,-1146,-422,944911739
mermaid,-21784,-7676,5228,-16772,-32768,-11572,-22068,3860,27936,-14560,32767,-7761,3364,18216,-1432,-456,-379,-552,534300236
mermaid,-19712,-6728,3228,-11784,-32768,-11314,-24436,3224,28424,-15041,32767,-6556,3972,19416,-1084,-802,723,-444,4061820624
mermaid,-17168,-7196,84,-7220,-32768,-11377,-28960,2776,31012,-17503,32767,-5606,2892,20076,96,-613,1579,22,2101519563
mermaid,-15548,-3116,-740,-5364,-32768,-12974,-30448,-96,32480,-18772,30833,-5502,2268,20320,68,-366,2222,580,12526000
mermaid,-13492,-3980,-756,-4983,-32768,-14075,-32064,-1048,32732,-18332,19040,-6380,932,20260,668,-90,2359,955,2560660849
mermaid,-10424,-2108,-3244,-8007,-32768,-16121,-29040,-5016,26856,-15176,11047,-5759,300,19728,532,398,1997,1108,3405339801
mermaid,-6028,-1200,-4048,-12707,-32768,-17553,-30752,-4524,30964,-11247,3808,-5109,424,18812,328,698,1620,1001,3517240509
mermaid,-2116,-2556,-4820,-13390,-32768,-17134,-31272,-4040,31344,-9278,-2612,-4198,588,17504,384,880,1263,729,3988018542
mermaid,-112,-3908,-4748,-10943,-29370,-16727,-30716,-5180,29424,-7409,-8713,-3259,800,16348,364,1127,981,415,4101272993
mermaid,1072,-2604,-4756,-8246,-24002,-15432,-32768,-6268,26852,-5625,-13722,-2821,516,15576,228,1357,608,290,773705954
mermaid,4988,-484,-5348,-5291,-16871,-13391,-28412,-3536,24704,-3926,-21081,-3221,384,15052,-108,1386,150,282,3157801729
mermaid,7780,596,-6940,-2593,-10671,-10052,-26108,-2888,20792,-4585,-26177,-4281,812,14248,-516,1390,-197,318,3927142389
mermaid,8636,1776,-7328,-4107,-5581,-6505,-23780,-3336,16808,-4972,-30316,-5351,1408,13408,-488,1438,-187,421,2044277574
mermaid,7548,-708,-7616,-7813,-1017,-3790,-22024,-3836,14532,-3520,-32768,-5936,1540,12892,-760,1513,147,563,625459599
mermaid,7064,-2632,-7716,-9531,4205,-3050,-20552,-3604,12712,-1183,-32768,-6100,1344,13100,-788,1456,606,881,465617582
mermaid,8820,-2148,-4224,-8569,10595,-3412,-19812,-2984,11052,1143,-32768,-5961,1596,13576,-864,1180,1114,1091,3561660043
mermaid,9276,-984,-660,-4852,16014,-2647,-18352,-1284,8876,2745,-32768,-5948,2088,14324,-2092,450,1679,1350,2970692285
mermaid,9096,-372,-112,-218,19825,-502,-16412,-972,5868,4145,-32768,-5947,940,14380,-1124,56,1839,1572,3279501812
mermaid,8952,812,552,877,23184,2207,-15016,284,4144,6052,-32768,-4949,1120,14792,-1268,-245,1591,1570,1363584860
mermaid,9060,-404,2448,443,26927,4483,-13836,732,3016,7932,-32768,-3399,1884,14944,-420,-456,1294,1519,777727072
mermaid,7884,-284,6740,818,30650,6687,-11272,588,1440,9130,-32768,-1342,852,14476,20,-718,943,1468,3371549365
mermaid,5892,-112,10052,-76,32767,9130,-8816,-396,208,10708,-32768,450,1176,14240,168,-668,697,1397,2244078988
mermaid,3884,-1924,13772,-1351,32767,11640,-5204,824,-1928,10376,-32768,1507,1392,14464,28,-480,686,1249,445333037
